order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price_x,discount_pct,total_amount,first_name,last_name,gender,age,signup_date,region_x,tenure_days,product_name,category,brand,cost_price,unit_price_y,margin_pct,store_name,store_type,region_y,city,operating_cost,return_id,return_date,return_reason
O00647,2025-02-14,C0585,P0160,S035,In-Store,1,141.43,0.1,127.29,Tony,Parker,Other,68,2023-04-25,South,870,Brandc Memory,Personal Care,Brandb,92.08,141.43,34.89,Whitaker LLC Store,Mall Kiosk,East,Chicago,45045.28,,,
O00648,2023-12-16,C0765,P1084,S018,In-Store,1,249.42,0.1,224.48,Angela,Garcia,Other,60,2024-12-19,North,266,Brandd Man,Electronics,Brandd,184.93,249.42,25.86,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O00649,2023-08-28,C0478,P0060,Unknown,Online,1,146.26,0.05,138.95,James,Johnson,Female,34,2020-07-19,North,1880,Brandb Society,Electronics,Brandc,118.59,146.26,18.92,,,,,,,,
O00650,2023-05-03,C0578,P0883,S048,In-Store,3,76.04,0.0,228.12,Nathan,Snyder,Male,56,2024-02-18,North,571,Branda Peace,Apparel,Branda,51.01,76.04,32.92,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O00651,2023-08-03,C0290,P1139,S015,In-Store,1,222.83,0.2,178.26,Amy,Lee,Female,61,2023-09-10,South,732,Brandb Condition,Electronics,Brandd,196.14,222.83,11.98,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O00652,2024-03-07,C0134,P0775,S054,In-Store,2,22.99,0.0,45.98,Elizabeth,Brooks,Other,64,2023-07-31,North,773,Brandb Far,Personal Care,Brandc,12.88,22.99,43.98,Johnson Inc Store,Mall Kiosk,West,Houston,62983.81,,,
O00653,2024-09-07,C0223,P0432,S036,In-Store,1,95.18,0.1,85.66,Edward,Mueller,Male,41,2021-12-25,West,1356,Brandc Movement,Electronics,Branda,49.8,95.18,47.68,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O00654,2023-11-12,C0162,P0821,S022,In-Store,1,262.98,0.05,249.83,Barbara,Young,Other,65,2024-01-23,South,597,Brandb Mouth,Home & Kitchen,Brandd,137.91,262.98,47.56,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O00655,2024-02-23,C0613,P0571,S023,In-Store,2,206.5,0.0,413.0,Rachael,Curtis,Female,18,2024-03-13,North,547,Brandd Enough,Apparel,Branda,124.75,206.5,39.59,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O00656,2024-08-20,C0703,P0650,S034,In-Store,1,190.7,0.2,152.56,John,Buck,Male,32,2020-12-19,East,1727,Branda Senior,Apparel,Brandc,146.68,190.7,23.08,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O00657,2023-05-04,C0413,P1013,S018,In-Store,1,325.64,0.2,260.51,Eddie,Shea,Male,19,2021-01-03,East,1712,Brandb Wide,Apparel,Brandc,185.11,325.64,43.16,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O00658,2025-04-10,C0181,P0819,Unknown,Online,1,85.93,0.1,77.34,Nancy,Hickman,Male,70,2024-05-25,South,474,Branda Often,Electronics,Brandc,71.29,85.93,17.04,,,,,,,,
O00659,2024-11-23,C0671,P0352,S006,In-Store,3,289.95,0.2,695.88,Andrew,Davis,Other,65,2023-05-10,East,855,Brandd Place,Personal Care,Brandc,191.55,289.95,33.94,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O00660,2023-11-21,C0428,P0856,S040,In-Store,2,72.18,0.0,144.36,Kristin,Brown,Female,23,2023-12-21,North,630,Brandd Occur,Home & Kitchen,Brandb,53.24,72.18,26.24,Adkins-Escobar Store,Flagship,West,New York,16780.95,,,
O00661,2023-10-31,C0141,P1030,S038,In-Store,2,115.95,0.2,185.52,Jean,Joseph,Other,28,2024-12-31,East,254,Brandc Important,Home & Kitchen,Brandd,100.06,115.95,13.7,"Brown, Wallace and Martin Store",Mall Kiosk,South,Chicago,62411.11,R0102,2024-11-23,Defective
O00662,2025-01-05,C0332,P0511,Unknown,Online,3,189.31,0.2,454.34,Steven,Gould,Female,48,2022-10-09,North,1068,Brandd Certainly,Electronics,Brandb,120.77,189.31,36.21,,,,,,,,
O00663,2024-03-14,C0379,P0046,S056,In-Store,1,53.96,0.2,43.17,Jesse,Anderson,Other,44,2023-05-12,North,853,Branda Usually,Apparel,Brandd,28.38,53.96,47.41,"Johnson, Sims and Miles Store",Mall Kiosk,East,Los Angeles,75869.37,,,
O00664,2024-07-25,C0197,P0330,S046,In-Store,2,355.55,0.05,675.54,Tara,Byrd,Male,33,2022-08-13,South,1125,Branda Trouble,Electronics,Brandc,189.35,355.55,46.74,Castillo and Sons Store,Flagship,South,Chicago,78806.3,,,
O00665,2024-02-23,C0729,P0409,S018,In-Store,2,263.72,0.0,527.44,Christopher,Morales,Male,28,2021-08-22,East,1481,Branda Technology,Electronics,Brandb,161.91,263.72,38.61,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O00666,2024-09-09,C0211,P1182,S015,In-Store,2,275.08,0.2,440.13,Kristin,Cook,Other,25,2022-11-18,North,1028,Brandd Measure,Personal Care,Brandb,167.92,275.08,38.96,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O00667,2024-11-26,C0515,P0362,S032,In-Store,3,149.41,0.0,448.23,Elizabeth,Alvarez,Other,46,2023-07-22,East,782,Brandb Understand,Electronics,Unknown,85.59,149.41,42.71,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O00668,2024-05-22,C0339,P0326,Unknown,Online,20,134.39,0.0,2687.8,Lori,Cruz,Female,50,2023-05-06,West,859,Brandd Half,Personal Care,Brandd,95.57,134.39,28.89,,,,,,,,
O00669,2024-03-07,C0033,P0832,S030,In-Store,2,149.77,0.2,239.63,Charles,Jones,Female,28,2024-07-27,North,411,Brandd Number,Personal Care,Branda,102.98,149.77,31.24,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00670,2024-11-19,C0427,P0532,Unknown,In-Store,1,49.14,0.0,49.14,Jason,Foster,Male,63,2022-11-21,West,1025,Branda Candidate,Home & Kitchen,Brandb,28.29,49.14,42.43,,,,,,,,
O00671,2023-04-28,C0621,P1093,S028,In-Store,1,143.78,0.2,115.02,Anita,Richardson,Male,30,2023-08-26,North,747,Brandd Hand,Electronics,Brandd,98.24,143.78,31.67,Keller Ltd Store,Mall Kiosk,East,New York,55563.44,,,
O00672,2023-08-12,C0061,P0599,S053,In-Store,1,131.38,0.0,131.38,Molly,Johnson,Other,49,2021-12-28,East,1353,Branda Let,Home & Kitchen,Branda,67.15,131.38,48.89,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O00673,2025-03-27,C0733,P1047,S028,In-Store,2,126.31,0.2,202.1,Jessica,Nelson,Female,22,2023-06-15,North,819,Brandc Mission,Personal Care,Brandd,79.41,126.31,37.13,Keller Ltd Store,Mall Kiosk,East,New York,55563.44,,,
O00674,2023-12-10,C0106,P0298,S048,In-Store,1,24.97,0.0,24.97,Caitlin,Castillo,Other,50,2020-11-02,West,1774,Brandd Open,Home & Kitchen,Brandd,13.26,24.97,46.9,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O00675,2024-12-17,C0375,P0845,S009,In-Store,4,265.78,0.05,1009.96,Leon,Bell,Other,20,2025-03-16,North,179,Brandc Should,Apparel,Brandb,195.98,265.78,26.26,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O00676,2024-05-18,C0215,P0541,Unknown,Online,3,102.78,0.0,308.34,Zachary,Fitzgerald,Male,70,2021-01-21,East,1694,Brandd Tough,Apparel,Brandc,53.41,102.78,48.03,,,,,,,,
O00677,2023-08-15,C0726,P1006,S048,In-Store,2,262.46,0.1,472.43,Mark,Bond,Female,42,2023-03-25,South,901,Brandc Role,Home & Kitchen,Branda,194.07,262.46,26.06,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O00678,2023-08-04,C0705,P0910,S028,In-Store,2,231.06,0.1,415.91,Felicia,Guerrero,Female,21,2023-12-16,East,635,Brandc Police,Personal Care,Brandd,166.1,231.06,28.11,Keller Ltd Store,Mall Kiosk,East,New York,55563.44,,,
O00679,2024-10-02,C0608,P0073,S009,In-Store,1,10.3,0.1,9.27,Timothy,Page,Other,44,2024-10-26,South,320,Brandc Help,Electronics,Brandd,5.33,10.3,48.25,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O00680,2024-09-27,C0379,P1154,S018,In-Store,1,111.2,0.1,100.08,Jesse,Anderson,Other,44,2023-05-12,North,853,Branda Song,Electronics,Brandc,72.32,111.2,34.96,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O00681,2023-05-28,C0162,P1162,S030,In-Store,2,199.19,0.2,318.7,Barbara,Young,Other,65,2024-01-23,South,597,Brandb Put,Home & Kitchen,Brandd,117.85,199.19,40.84,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00682,2024-12-03,C0158,P0263,Unknown,Online,2,291.33,0.1,524.39,Charles,Mcdonald,Other,60,2024-01-23,East,597,Branda Candidate,Electronics,Brandc,175.9,291.33,39.62,,,,,,,,
O00683,2024-03-24,C0263,P0466,Unknown,Online,1,135.41,0.05,128.64,Katherine,Bryant,Other,44,2023-01-22,North,963,Brandb Ok,Home & Kitchen,Branda,99.14,135.41,26.79,,,,,,,,
O00684,2024-10-03,C0151,P1196,Unknown,Online,2,103.64,0.1,186.55,Christopher,Brown,Other,20,2021-04-30,West,1595,Brandc Better,Electronics,Brandc,61.87,103.64,40.3,,,,,,R0133,2024-12-23,Wrong Item
O00685,2023-06-26,C0763,P1058,S039,In-Store,1,219.39,0.05,208.42,Rachel,Little,Male,44,2022-03-23,North,1268,Brandb Letter,Personal Care,Branda,138.39,219.39,36.92,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O00686,2023-12-29,C0659,P0319,S032,In-Store,1,225.29,0.1,202.76,Johnny,Nunez,Female,44,2022-03-31,East,1260,Brandb Role,Home & Kitchen,Brandc,169.96,225.29,24.56,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O00687,2024-02-19,C0387,P0993,S055,In-Store,1,170.79,0.2,136.63,Darren,Brown,Other,66,2023-09-09,West,733,Branda Morning,Electronics,Branda,99.31,170.79,41.85,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O00688,2023-08-22,C0388,P0029,S004,In-Store,1,37.24,0.1,33.52,Matthew,Miller,Female,58,2020-11-14,South,1762,Brandc Stuff,Personal Care,Brandd,28.6,37.24,23.2,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O00689,2024-03-31,C0211,P0459,Unknown,Online,3,44.11,0.0,132.33,Kristin,Cook,Other,25,2022-11-18,North,1028,Branda Me,Personal Care,Brandd,32.14,44.11,27.14,,,,,,,,
O00690,2024-03-04,C0365,P1021,S058,In-Store,2,176.65,0.0,353.3,Zachary,Miller,Male,39,2024-01-23,West,597,Branda See,Electronics,Brandb,110.79,176.65,37.28,Hubbard-Thomas Store,Mall Kiosk,East,New York,10215.93,,,
O00691,2023-10-29,C0596,P1073,S047,In-Store,1,14.14,0.05,13.43,David,Carr,Female,18,2022-08-22,South,1116,Brandc Not,Apparel,Brandd,7.31,14.14,48.3,Hudson Group Store,Mall Kiosk,West,Phoenix,17643.68,,,
O00692,2024-11-28,C0033,P0816,S017,In-Store,2,235.03,0.1,423.05,Charles,Jones,Female,28,2024-07-27,North,411,Branda Want,Electronics,Brandc,146.6,235.03,37.62,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O00693,2023-05-08,C0277,P1133,Unknown,In-Store,1,53.96,0.0,53.96,Andrew,Martin,Male,42,2023-03-23,West,903,Brandb Care,Home & Kitchen,Brandc,44.43,53.96,17.66,,,,,,R0120,2024-05-23,Late Delivery
O00694,2025-02-19,C0057,P0914,S015,In-Store,3,254.74,0.05,726.01,Jennifer,Medina,Other,28,2023-01-20,North,965,Brandc Skin,Electronics,Brandc,196.96,254.74,22.68,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O00695,2023-05-07,C0757,P0374,S041,In-Store,1,190.53,0.05,181.0,Leah,Hill,Other,69,2021-08-09,North,1494,Branda Generation,Apparel,Brandb,98.1,190.53,48.51,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,R0048,2024-05-17,Wrong Item
O00696,2023-12-20,C0734,P0934,Unknown,Online,1,285.28,0.1,256.75,Michelle,Lindsey,Other,67,2022-01-15,East,1335,Brandb Personal,Home & Kitchen,Brandb,152.76,285.28,46.45,,,,,,,,
O00697,2024-10-26,C0093,P0389,S058,In-Store,3,277.24,0.0,831.72,Arthur,Smith,Female,38,2023-10-01,North,711,Brandc Occur,Personal Care,Brandb,154.95,277.24,44.11,Hubbard-Thomas Store,Mall Kiosk,East,New York,10215.93,,,
O00698,2024-05-04,C0135,P1070,S013,In-Store,1,20.86,0.05,19.82,Hector,Clarke,Other,30,2025-04-04,East,160,Brandb Gas,Apparel,Brandc,15.59,20.86,25.26,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O00699,2024-10-13,C0779,P1190,S006,In-Store,1,305.51,0.0,305.51,Joshua,Meyer,Male,22,2020-04-16,South,1974,Brandd No,Apparel,Brandd,181.82,305.51,40.49,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O00700,2024-09-26,C0649,P0149,Unknown,Online,1,29.42,0.0,29.42,Nathan,Avila,Male,32,2023-07-09,South,795,Brandd Hot,Electronics,Brandd,22.17,29.42,24.64,,,,,,,,
O00701,2023-05-20,C0487,P0404,Unknown,Online,3,233.86,0.05,666.5,Danny,Camacho,Female,27,2021-02-14,West,1670,Brandb Recognize,Personal Care,Brandb,170.62,233.86,27.04,,,,,,,,
O00702,2023-06-28,C0307,P1165,Unknown,Online,1,111.55,0.2,89.24,Tammy,Smith,Female,63,2024-05-26,East,473,Brandc Surface,Electronics,Brandb,73.86,111.55,33.79,,,,,,,,
O00703,2023-11-09,C0114,P0906,S012,In-Store,1,269.33,0.2,215.46,Heather,Adams,Female,45,2023-05-24,South,841,Brandb Prevent,Apparel,Brandd,150.49,269.33,44.12,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O00704,2023-11-20,C0257,P0833,S031,In-Store,1,213.73,0.05,203.04,Philip,Ramirez,Other,50,2024-02-25,East,564,Brandb Guy,Personal Care,Branda,141.16,213.73,33.95,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,,,
O00705,2023-12-28,C0494,P1053,Unknown,Online,2,94.13,0.1,169.43,Jessica,Cox,Male,48,2021-03-17,North,1639,Brandd Environment,Personal Care,Brandd,74.28,94.13,21.09,,,,,,,,
O00706,2024-12-21,C0544,P0509,S043,In-Store,3,222.66,0.1,601.18,Adrian,Warner,Other,64,2020-05-13,East,1947,Brandb Offer,Electronics,Brandd,126.99,222.66,42.97,Tyler Group Store,Flagship,South,Los Angeles,44052.99,,,
O00707,2024-04-21,C0114,P0373,S020,In-Store,1,124.26,0.2,99.41,Heather,Adams,Female,45,2023-05-24,South,841,Brandb Environment,Personal Care,Brandd,105.48,124.26,15.11,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,,,
O00708,2024-03-22,C0183,P0134,S043,In-Store,1,249.13,0.1,224.22,Carl,Villanueva,Female,58,2022-07-18,East,1151,Brandb Step,Personal Care,Brandd,182.16,249.13,26.88,Tyler Group Store,Flagship,South,Los Angeles,44052.99,,,
O00709,2023-09-12,C0453,P0701,S034,In-Store,3,94.74,0.05,270.01,Gary,Roberts,Female,44,2020-06-15,East,1914,Brandd Money,Electronics,Branda,83.67,94.74,11.68,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O00710,2025-01-12,C0111,P0474,Unknown,Online,1,140.16,0.1,126.14,Kimberly,Curtis,Female,24,2024-12-19,South,266,Brandb Condition,Personal Care,Brandd,80.82,140.16,42.34,,,,,,,,
O00711,2023-05-08,C0543,P0966,Unknown,Online,1,159.24,0.1,143.32,Dylan,Russell,Female,54,2023-09-21,South,721,Branda Nature,Personal Care,Brandc,81.86,159.24,48.59,,,,,,,,
O00712,2023-10-04,C0215,P1169,S020,In-Store,2,50.9,0.05,96.71,Zachary,Fitzgerald,Male,70,2021-01-21,East,1694,Branda Phone,Home & Kitchen,Brandc,33.85,50.9,33.5,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,,,
O00713,2024-10-12,C0405,P0351,S039,In-Store,2,170.33,0.05,323.63,Sarah,Sharp,Other,31,2024-04-07,West,522,Brandd Debate,Electronics,Brandb,106.14,170.33,37.69,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O00714,2023-05-25,C0528,P0970,S050,In-Store,1,144.34,0.2,115.47,Mary,Jacobson,Female,29,2020-12-09,North,1737,Brandc Woman,Personal Care,Brandb,87.38,144.34,39.46,"King, Evans and Miller Store",Flagship,South,Houston,43963.6,,,
O00715,2023-05-05,C0275,P0468,S030,In-Store,2,146.22,0.1,263.2,Evan,Ryan,Male,33,2023-08-15,West,758,Brandb Forget,Personal Care,Brandc,97.85,146.22,33.08,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00716,2023-05-01,C0313,P0683,S053,In-Store,1,27.06,0.1,24.35,Susan,Mitchell,Other,24,2021-06-16,West,1548,Brandc Nation,Home & Kitchen,Brandd,14.77,27.06,45.42,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O00717,2024-05-05,C0435,P1153,S026,In-Store,1,152.8,0.0,152.8,Samuel,Jones,Other,49,2024-05-27,West,472,Brandc Air,Home & Kitchen,Brandc,103.2,152.8,32.46,Atkinson-Salinas Store,Flagship,West,Phoenix,21365.37,,,
O00718,2023-08-10,C0413,P0113,S022,In-Store,2,238.0,0.05,452.2,Eddie,Shea,Male,19,2021-01-03,East,1712,Branda Company,Personal Care,Brandc,128.94,238.0,45.82,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,R0134,2025-02-06,No Longer Needed
O00719,2024-08-03,C0785,P0561,Unknown,Online,1,182.85,0.05,173.71,Lisa,Richmond,Female,29,2020-10-11,East,1796,Brandc Several,Personal Care,Branda,137.05,182.85,25.05,,,,,,,,
O00720,2024-10-31,C0733,P0524,Unknown,Online,2,301.16,0.1,542.09,Jessica,Nelson,Female,22,2023-06-15,North,819,Brandd See,Home & Kitchen,Brandb,153.73,301.16,48.95,,,,,,,,
O00721,2023-06-14,C0437,P0783,S035,In-Store,2,59.11,0.05,112.31,Karen,Johnson,Female,63,2022-08-03,West,1135,Brandc Thus,Apparel,Brandb,41.45,59.11,29.88,Whitaker LLC Store,Mall Kiosk,East,Chicago,45045.28,,,
O00722,2024-02-16,C0632,P1030,S017,In-Store,1,115.95,0.0,115.95,Lisa,Larsen,Other,41,2022-01-05,East,1345,Brandc Important,Home & Kitchen,Brandd,100.06,115.95,13.7,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O00723,2024-10-08,C0164,P0666,S017,In-Store,2,78.53,0.2,125.65,Debra,Dorsey,Male,29,2024-01-18,South,602,Brandb Congress,Apparel,Brandc,65.86,78.53,16.13,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O00724,2023-07-26,C0047,P0798,S058,In-Store,1,97.75,0.2,78.2,Michael,Brewer,Female,56,2024-11-12,East,303,Branda Establish,Personal Care,Brandb,54.63,97.75,44.11,Hubbard-Thomas Store,Mall Kiosk,East,New York,10215.93,,,
O00725,2024-07-18,C0621,P0410,S006,In-Store,1,244.31,0.0,244.31,Anita,Richardson,Male,30,2023-08-26,North,747,Brandb Much,Personal Care,Brandb,174.55,244.31,28.55,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O00726,2023-06-20,C0282,P1101,S059,In-Store,2,27.41,0.1,49.34,Stephen,Vasquez,Female,60,2022-05-03,North,1227,Brandb Term,Personal Care,Brandd,17.28,27.41,36.96,"Foster, Gutierrez and Li Store",Franchise,West,Los Angeles,11797.63,,,
O00727,2024-08-06,C0137,P0151,S049,In-Store,2,176.17,0.2,281.87,Willie,Gonzalez,Male,65,2022-08-20,East,1118,Brandd Side,Electronics,Brandb,106.1,176.17,39.77,"Aguirre, Smith and Leonard Store",Mall Kiosk,North,Chicago,14498.37,,,
O00728,2023-10-10,C0154,P0595,Unknown,Online,1,277.06,0.05,263.21,Joshua,Rice,Male,44,2020-04-15,East,1975,Branda Style,Home & Kitchen,Brandc,158.47,277.06,42.8,,,,,,,,
O00729,2024-11-11,C0448,P0502,S034,In-Store,2,256.28,0.1,461.3,Roy,Ramirez,Male,68,2023-08-16,West,757,Brandd Hard,Apparel,Brandd,165.85,256.28,35.29,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O00730,2024-06-27,C0298,P0044,Unknown,Online,2,22.6,0.0,45.2,Martin,Murphy,Other,21,2021-05-01,North,1594,Branda Argue,Home & Kitchen,Unknown,14.78,22.6,34.6,,,,,,,,
O00731,2024-04-12,C0716,P0642,S023,In-Store,1,258.83,0.2,207.06,David,Brown,Male,46,2020-07-05,North,1894,Brandc Level,Personal Care,Brandd,171.06,258.83,33.91,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O00732,2023-08-21,C0219,P0377,S014,In-Store,3,119.09,0.2,285.82,Justin,Young,Female,64,2024-12-11,South,274,Brandb Set,Electronics,Unknown,95.75,119.09,19.6,Jones-Harris Store,Flagship,West,Houston,39588.81,,,
O00733,2023-06-07,C0203,P0530,Unknown,Online,1,274.32,0.0,274.32,Levi,Bradford,Female,41,2024-01-24,South,596,Branda Firm,Home & Kitchen,Brandd,147.34,274.32,46.29,,,,,,,,
O00734,2023-09-05,C0657,P0841,S051,In-Store,2,101.01,0.2,161.62,Richard,Martinez,Female,50,2023-01-24,East,961,Brandc Of,Personal Care,Brandc,53.94,101.01,46.6,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O00735,2023-06-03,C0541,P0123,S032,In-Store,3,159.16,0.1,429.73,Janice,Butler,Male,55,2022-11-15,South,1031,Brandc Word,Home & Kitchen,Brandd,112.93,159.16,29.05,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O00736,2024-01-17,C0447,P0065,S055,In-Store,1,103.15,0.1,92.84,Anna,Roberts,Female,19,2023-06-17,South,817,Brandc Moment,Personal Care,Brandb,57.03,103.15,44.71,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O00737,2024-06-04,C0503,P0578,S040,In-Store,1,178.32,0.0,178.32,Pamela,Johnson,Male,70,2024-08-03,West,404,Brandb Recent,Electronics,Brandb,133.09,178.32,25.36,Adkins-Escobar Store,Flagship,West,New York,16780.95,R0168,2023-06-05,Wrong Item
O00738,2024-11-09,C0578,P0188,S049,In-Store,1,302.59,0.0,302.59,Nathan,Snyder,Male,56,2024-02-18,North,571,Branda Strong,Apparel,Brandb,172.73,302.59,42.92,"Aguirre, Smith and Leonard Store",Mall Kiosk,North,Chicago,14498.37,,,
O00739,2024-07-01,C0525,P0179,S029,In-Store,1,82.77,0.05,78.63,Lee,Booker,Other,19,2020-08-14,West,1854,Brandd Product,Personal Care,Branda,51.26,82.77,38.07,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O00740,2024-06-17,C0785,P0882,S029,In-Store,3,165.62,0.2,397.49,Lisa,Richmond,Female,29,2020-10-11,East,1796,Branda Worry,Home & Kitchen,Brandd,129.51,165.62,21.8,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O00741,2024-06-05,C0756,P0311,S004,In-Store,1,248.9,0.05,236.45,William,Roach,Female,62,2021-03-10,North,1646,Brandc Sign,Apparel,Brandb,159.77,248.9,35.81,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,R0183,2025-04-02,Late Delivery
O00742,2023-06-16,C0347,P0929,S044,In-Store,1,34.13,0.2,27.3,Rita,Porter,Male,44,2023-06-10,East,824,Brandb Information,Apparel,Brandb,18.97,34.13,44.42,Martin Ltd Store,Franchise,North,Houston,49696.45,,,
O00743,2025-03-07,C0411,P1177,Unknown,Online,2,59.49,0.2,95.18,Antonio,Luna,Male,23,2024-07-31,East,407,Brandd Together,Electronics,Brandd,42.92,59.49,27.85,,,,,,R0037,2023-05-22,No Longer Needed
O00744,2025-02-06,C0230,P0660,S016,In-Store,1,161.23,0.05,153.17,Mark,Lewis,Female,40,2024-08-10,North,397,Branda Lose,Personal Care,Brandc,128.05,161.23,20.58,Berg-Hall Store,Mall Kiosk,North,Houston,39917.81,,,
O00745,2025-02-08,C0786,P0668,S041,In-Store,1,153.87,0.05,146.18,Patricia,Mccarty,Other,48,2022-07-31,North,1138,Brandc No,Personal Care,Brandc,89.56,153.87,41.8,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O00746,2024-08-14,C0588,P0726,S045,In-Store,2,268.98,0.05,511.06,David,Johnson,Other,44,2021-02-24,West,1660,Brandb Station,Home & Kitchen,Branda,185.66,268.98,30.98,"Mcguire, Powers and Lang Store",Flagship,South,Los Angeles,14128.74,,,
O00747,2024-03-22,C0151,P0422,S006,In-Store,1,221.49,0.0,221.49,Christopher,Brown,Other,20,2021-04-30,West,1595,Branda Rate,Personal Care,Brandb,169.3,221.49,23.56,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O00748,2023-12-30,C0040,P0260,S004,In-Store,1,116.29,0.1,104.66,Jason,Lee,Female,25,2021-05-23,East,1572,Brandb Thought,Electronics,Brandd,104.16,116.29,10.43,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O00749,2023-08-03,C0235,P0427,Unknown,Online,1,219.82,0.05,208.83,George,Williams,Male,50,2022-04-10,West,1250,Brandb Author,Apparel,Unknown,163.97,219.82,25.41,,,,,,,,
O00750,2025-02-05,C0277,P0477,S013,In-Store,1,202.25,0.1,182.03,Andrew,Martin,Male,42,2023-03-23,West,903,Brandd Attorney,Home & Kitchen,Brandd,124.21,202.25,38.59,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
